store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date,reorder_gap,safety_stock_gap,stock_to_reorder_ratio,risk_category,risk_score
ST08,SKU01459,82,30,14,2025-11-03,52,68,2.7333333333333334,Low,10
ST19,SKU03125,149,64,24,2025-11-14,85,125,2.328125,Low,10
ST24,SKU04626,116,71,34,2025-12-12,45,82,1.6338028169014085,Low,10
ST01,SKU02969,161,69,30,2025-12-01,92,131,2.3333333333333335,Low,10
ST04,SKU02693,17,69,16,2025-11-29,-52,1,0.2463768115942029,Medium,50
ST25,SKU00919,60,50,24,2025-11-30,10,36,1.2,Low,10
ST24,SKU03607,42,81,16,2025-12-02,-39,26,0.5185185185185185,Medium,50
ST21,SKU03287,179,91,19,2025-12-23,88,160,1.967032967032967,Low,10
ST18,SKU00880,75,33,14,2025-12-30,42,61,2.272727272727273,Low,10
ST04,SKU03663,100,86,34,2025-11-25,14,66,1.1627906976744187,Low,10
ST11,SKU04078,50,70,34,2025-12-30,-20,16,0.7142857142857143,Medium,50
ST20,SKU04446,82,88,26,2025-11-28,-6,56,0.9318181818181818,Medium,50
ST10,SKU01920,118,70,29,2025-12-05,48,89,1.6857142857142857,Low,10
ST15,SKU01424,6,50,12,2025-11-25,-44,-6,0.12,High,75
ST09,SKU02711,27,81,22,2025-11-08,-54,5,0.3333333333333333,Medium,50
ST26,SKU01667,247,84,23,2025-12-21,163,224,2.9404761904761907,Low,10
ST18,SKU00351,12,21,10,2025-11-17,-9,2,0.5714285714285714,Medium,50
ST29,SKU02664,117,73,32,2025-12-22,44,85,1.6027397260273972,Low,10
ST03,SKU04495,104,39,18,2025-11-19,65,86,2.6666666666666665,Low,10
ST02,SKU04616,78,30,10,2025-11-08,48,68,2.6,Low,10
ST12,SKU03799,4,58,24,2025-11-10,-54,-20,0.06896551724137931,High,75
ST27,SKU00472,33,46,23,2025-11-01,-13,10,0.717391304347826,Medium,50
ST11,SKU00773,22,35,11,2025-12-19,-13,11,0.6285714285714286,Medium,50
ST14,SKU00280,117,52,12,2025-12-23,65,105,2.25,Low,10
ST07,SKU02277,6,63,31,2025-12-14,-57,-25,0.09523809523809523,High,75
ST04,SKU00542,21,86,31,2025-11-09,-65,-10,0.2441860465116279,High,75
ST14,SKU04977,52,44,18,2025-12-12,8,34,1.1818181818181819,Low,10
ST04,SKU04538,113,51,14,2025-11-20,62,99,2.215686274509804,Low,10
ST29,SKU01258,105,41,18,2025-12-31,64,87,2.5609756097560976,Low,10
ST05,SKU01786,17,65,31,2025-12-07,-48,-14,0.26153846153846155,High,75
ST18,SKU02608,157,65,25,2025-11-02,92,132,2.4153846153846152,Low,10
ST25,SKU00338,1,91,40,2025-11-26,-90,-39,0.01098901098901099,High,75
ST15,SKU03390,139,56,24,2025-11-19,83,115,2.482142857142857,Low,10
ST04,SKU02343,39,85,41,2025-12-14,-46,-2,0.4588235294117647,High,75
ST24,SKU03617,71,56,12,2025-11-05,15,59,1.2678571428571428,Low,10
ST10,SKU01590,17,45,11,2025-12-12,-28,6,0.37777777777777777,Medium,50
ST07,SKU03241,47,78,27,2025-11-04,-31,20,0.6025641025641025,Medium,50
ST08,SKU01828,76,35,15,2025-12-01,41,61,2.1714285714285713,Low,10
ST06,SKU03314,258,100,28,2025-11-10,158,230,2.58,Low,10
ST09,SKU03299,184,85,36,2025-11-05,99,148,2.164705882352941,Low,10
ST26,SKU01187,0,45,10,2025-12-25,-45,-10,0.0,Critical,100
ST19,SKU03324,19,46,13,2025-11-06,-27,6,0.41304347826086957,Medium,50
ST22,SKU01374,39,64,28,2025-12-12,-25,11,0.609375,Medium,50
ST26,SKU00819,19,65,23,2025-12-03,-46,-4,0.2923076923076923,High,75
ST19,SKU04175,30,70,24,2025-11-13,-40,6,0.42857142857142855,Medium,50
ST21,SKU01270,106,36,13,2025-11-25,70,93,2.9444444444444446,Low,10
ST03,SKU00961,198,88,28,2025-12-22,110,170,2.25,Low,10
ST17,SKU03651,112,55,13,2025-11-09,57,99,2.036363636363636,Low,10
ST16,SKU02075,107,57,16,2025-12-08,50,91,1.8771929824561404,Low,10
ST21,SKU02949,111,47,16,2025-12-05,64,95,2.3617021276595747,Low,10
ST14,SKU02309,15,46,20,2025-12-04,-31,-5,0.32608695652173914,High,75
ST02,SKU04959,91,34,9,2025-11-13,57,82,2.676470588235294,Low,10
ST09,SKU03534,69,30,7,2025-12-02,39,62,2.3,Low,10
ST23,SKU04398,58,76,34,2025-12-05,-18,24,0.7631578947368421,Medium,50
ST13,SKU03022,73,55,19,2025-11-06,18,54,1.3272727272727274,Low,10
ST12,SKU00915,25,76,27,2025-11-25,-51,-2,0.32894736842105265,High,75
ST21,SKU00916,126,73,36,2025-11-02,53,90,1.726027397260274,Low,10
ST19,SKU03667,37,23,5,2025-11-11,14,32,1.608695652173913,Low,10
ST27,SKU01514,144,67,23,2025-12-03,77,121,2.1492537313432836,Low,10
ST30,SKU01644,223,75,23,2025-11-21,148,200,2.973333333333333,Low,10
ST24,SKU03579,66,98,45,2025-12-07,-32,21,0.673469387755102,Medium,50
ST12,SKU00875,133,78,19,2025-11-15,55,114,1.705128205128205,Low,10
ST19,SKU04800,20,66,32,2025-11-23,-46,-12,0.30303030303030304,High,75
ST10,SKU00810,126,81,39,2025-12-25,45,87,1.5555555555555556,Low,10
ST05,SKU02042,108,84,26,2025-12-31,24,82,1.2857142857142858,Low,10
ST15,SKU01306,35,34,8,2025-11-03,1,27,1.0294117647058822,Low,10
ST02,SKU04177,212,72,32,2025-11-28,140,180,2.9444444444444446,Low,10
ST06,SKU03363,90,53,14,2025-12-08,37,76,1.6981132075471699,Low,10
ST14,SKU02843,44,37,17,2025-11-22,7,27,1.1891891891891893,Low,10
ST20,SKU01950,38,58,28,2025-12-06,-20,10,0.6551724137931034,Medium,50
ST12,SKU01374,37,22,8,2025-11-07,15,29,1.6818181818181819,Low,10
ST22,SKU01416,28,20,5,2025-11-15,8,23,1.4,Low,10
ST27,SKU03572,73,55,20,2025-12-06,18,53,1.3272727272727274,Low,10
ST07,SKU04532,193,66,21,2025-12-14,127,172,2.9242424242424243,Low,10
ST24,SKU02807,170,81,29,2025-12-07,89,141,2.0987654320987654,Low,10
ST01,SKU01681,56,24,9,2025-12-09,32,47,2.3333333333333335,Low,10
ST30,SKU03880,53,55,23,2025-11-22,-2,30,0.9636363636363636,Medium,50
ST02,SKU00268,101,68,18,2025-12-25,33,83,1.4852941176470589,Low,10
ST30,SKU02988,177,69,31,2025-12-01,108,146,2.5652173913043477,Low,10
ST29,SKU03341,187,100,28,2025-12-19,87,159,1.87,Low,10
ST13,SKU02988,70,90,44,2025-11-23,-20,26,0.7777777777777778,Medium,50
ST08,SKU01974,8,34,12,2025-11-13,-26,-4,0.23529411764705882,High,75
ST14,SKU02980,234,82,31,2025-12-17,152,203,2.8536585365853657,Low,10
ST21,SKU03507,41,38,11,2025-11-17,3,30,1.0789473684210527,Low,10
ST22,SKU01338,81,43,15,2025-11-14,38,66,1.8837209302325582,Low,10
ST15,SKU04297,107,98,47,2025-12-01,9,60,1.0918367346938775,Low,10
ST12,SKU00395,42,91,23,2025-11-09,-49,19,0.46153846153846156,Medium,50
ST13,SKU02690,4,29,10,2025-12-07,-25,-6,0.13793103448275862,High,75
ST13,SKU04844,16,65,25,2025-12-09,-49,-9,0.24615384615384617,High,75
ST27,SKU04419,95,50,17,2025-12-29,45,78,1.9,Low,10
ST29,SKU00381,47,50,12,2025-11-26,-3,35,0.94,Medium,50
ST11,SKU01383,150,58,19,2025-11-07,92,131,2.586206896551724,Low,10
ST15,SKU01734,174,99,42,2025-11-14,75,132,1.7575757575757576,Low,10
ST10,SKU02793,70,61,22,2025-12-23,9,48,1.1475409836065573,Low,10
ST22,SKU03996,103,36,17,2025-11-27,67,86,2.861111111111111,Low,10
ST17,SKU03967,166,83,41,2025-11-03,83,125,2.0,Low,10
ST30,SKU01099,63,27,9,2025-12-20,36,54,2.3333333333333335,Low,10
ST09,SKU04008,39,44,19,2025-12-05,-5,20,0.8863636363636364,Medium,50
ST28,SKU00136,112,57,26,2025-12-10,55,86,1.9649122807017543,Low,10
ST04,SKU01150,3,34,16,2025-11-16,-31,-13,0.08823529411764706,High,75
ST08,SKU04355,11,24,6,2025-12-10,-13,5,0.4583333333333333,Medium,50
ST22,SKU01642,75,49,17,2025-12-17,26,58,1.530612244897959,Low,10
ST08,SKU02872,32,49,12,2025-11-04,-17,20,0.6530612244897959,Medium,50
ST04,SKU04648,54,36,13,2025-11-06,18,41,1.5,Low,10
ST02,SKU00238,39,60,28,2025-11-08,-21,11,0.65,Medium,50
ST23,SKU02703,100,67,22,2025-11-09,33,78,1.492537313432836,Low,10
ST17,SKU02323,78,38,16,2025-11-28,40,62,2.0526315789473686,Low,10
ST15,SKU01567,20,78,17,2025-11-27,-58,3,0.2564102564102564,Medium,50
ST23,SKU03752,44,21,4,2025-11-12,23,40,2.0952380952380953,Low,10
ST07,SKU04378,145,58,15,2025-11-19,87,130,2.5,Low,10
ST08,SKU01969,195,73,22,2025-12-13,122,173,2.671232876712329,Low,10
ST01,SKU02884,67,95,41,2025-12-17,-28,26,0.7052631578947368,Medium,50
ST10,SKU04589,52,62,20,2025-12-15,-10,32,0.8387096774193549,Medium,50
ST03,SKU01165,6,43,17,2025-12-03,-37,-11,0.13953488372093023,High,75
ST26,SKU02603,189,67,16,2025-12-09,122,173,2.8208955223880596,Low,10
ST06,SKU01145,159,58,19,2025-12-29,101,140,2.7413793103448274,Low,10
ST02,SKU01905,193,76,16,2025-12-18,117,177,2.539473684210526,Low,10
ST15,SKU03854,64,32,10,2025-11-14,32,54,2.0,Low,10
ST19,SKU00192,91,83,17,2025-12-12,8,74,1.0963855421686748,Low,10
ST06,SKU04139,56,30,6,2025-12-24,26,50,1.8666666666666667,Low,10
ST02,SKU01376,154,83,23,2025-11-09,71,131,1.855421686746988,Low,10
ST25,SKU02088,43,21,9,2025-12-24,22,34,2.0476190476190474,Low,10
ST07,SKU03629,190,78,26,2025-12-05,112,164,2.4358974358974357,Low,10
ST09,SKU02433,75,83,38,2025-11-14,-8,37,0.9036144578313253,Medium,50
ST27,SKU04116,41,80,18,2025-11-13,-39,23,0.5125,Medium,50
ST24,SKU00400,90,68,29,2025-12-16,22,61,1.3235294117647058,Low,10
ST09,SKU01411,5,22,7,2025-11-07,-17,-2,0.22727272727272727,High,75
ST20,SKU01124,79,92,30,2025-12-25,-13,49,0.8586956521739131,Medium,50
ST30,SKU02201,223,84,29,2025-12-14,139,194,2.6547619047619047,Low,10
ST07,SKU01361,50,31,10,2025-12-26,19,40,1.6129032258064515,Low,10
ST05,SKU03818,48,28,12,2025-11-28,20,36,1.7142857142857142,Low,10
ST23,SKU02757,143,76,22,2025-11-03,67,121,1.881578947368421,Low,10
ST12,SKU01606,73,40,11,2025-12-24,33,62,1.825,Low,10
ST23,SKU02989,66,54,23,2025-11-06,12,43,1.2222222222222223,Low,10
ST19,SKU04116,91,53,20,2025-11-18,38,71,1.7169811320754718,Low,10
ST04,SKU01237,212,93,37,2025-12-06,119,175,2.2795698924731185,Low,10
ST05,SKU01644,8,67,16,2025-11-17,-59,-8,0.11940298507462686,High,75
ST01,SKU00926,19,32,10,2025-11-01,-13,9,0.59375,Medium,50
ST28,SKU01760,16,31,14,2025-12-03,-15,2,0.5161290322580645,Medium,50
ST10,SKU04044,4,75,29,2025-12-15,-71,-25,0.05333333333333334,High,75
ST12,SKU01067,139,89,30,2025-12-12,50,109,1.5617977528089888,Low,10
ST12,SKU01617,81,88,40,2025-12-03,-7,41,0.9204545454545454,Medium,50
ST18,SKU04885,54,61,24,2025-11-08,-7,30,0.8852459016393442,Medium,50
ST14,SKU00478,121,49,24,2025-11-13,72,97,2.4693877551020407,Low,10
ST19,SKU01481,92,41,14,2025-11-12,51,78,2.2439024390243905,Low,10
ST17,SKU00248,77,42,10,2025-11-17,35,67,1.8333333333333333,Low,10
ST10,SKU03588,58,84,28,2025-11-02,-26,30,0.6904761904761905,Medium,50
ST18,SKU03846,63,98,38,2025-11-12,-35,25,0.6428571428571429,Medium,50
ST01,SKU01629,129,99,49,2025-12-14,30,80,1.303030303030303,Low,10
ST30,SKU03814,193,73,21,2025-11-16,120,172,2.643835616438356,Low,10
ST09,SKU01348,44,58,17,2025-11-07,-14,27,0.7586206896551724,Medium,50
ST29,SKU00377,147,69,29,2025-11-12,78,118,2.130434782608696,Low,10
ST30,SKU02713,101,35,14,2025-12-10,66,87,2.8857142857142857,Low,10
ST23,SKU01230,183,64,24,2025-11-29,119,159,2.859375,Low,10
ST26,SKU02816,36,48,14,2025-12-30,-12,22,0.75,Medium,50
ST02,SKU04957,13,26,7,2025-12-18,-13,6,0.5,Medium,50
ST28,SKU03456,46,32,7,2025-11-21,14,39,1.4375,Low,10
ST28,SKU03685,219,88,29,2025-12-04,131,190,2.4886363636363638,Low,10
ST22,SKU01799,6,28,7,2025-12-11,-22,-1,0.21428571428571427,High,75
ST08,SKU04252,75,39,17,2025-12-31,36,58,1.9230769230769231,Low,10
ST09,SKU00472,39,30,8,2025-11-23,9,31,1.3,Low,10
ST06,SKU03934,15,95,25,2025-11-03,-80,-10,0.15789473684210525,High,75
ST06,SKU00318,37,65,26,2025-11-24,-28,11,0.5692307692307692,Medium,50
ST15,SKU00178,127,60,23,2025-11-22,67,104,2.1166666666666667,Low,10
ST29,SKU04636,90,55,12,2025-12-14,35,78,1.6363636363636365,Low,10
ST17,SKU00639,52,50,22,2025-11-17,2,30,1.04,Low,10
ST08,SKU01591,31,52,13,2025-12-11,-21,18,0.5961538461538461,Medium,50
ST28,SKU02828,258,93,23,2025-12-19,165,235,2.774193548387097,Low,10
ST11,SKU02604,49,36,11,2025-12-28,13,38,1.3611111111111112,Low,10
ST01,SKU03691,159,90,22,2025-11-30,69,137,1.7666666666666666,Low,10
ST08,SKU02516,111,91,36,2025-11-03,20,75,1.2197802197802199,Low,10
ST16,SKU01833,12,33,9,2025-12-13,-21,3,0.36363636363636365,Medium,50
ST14,SKU03525,147,54,11,2025-12-23,93,136,2.7222222222222223,Low,10
ST14,SKU01637,137,99,42,2025-11-06,38,95,1.3838383838383839,Low,10
ST30,SKU04724,51,23,10,2025-12-24,28,41,2.217391304347826,Low,10
ST13,SKU01208,27,24,11,2025-12-17,3,16,1.125,Low,10
ST03,SKU00133,35,22,5,2025-11-02,13,30,1.5909090909090908,Low,10
ST14,SKU00154,46,41,12,2025-11-01,5,34,1.1219512195121952,Low,10
ST27,SKU00375,24,50,25,2025-11-15,-26,-1,0.48,High,75
ST09,SKU02733,73,62,26,2025-11-05,11,47,1.1774193548387097,Low,10
ST05,SKU01687,169,65,30,2025-12-07,104,139,2.6,Low,10
ST24,SKU03674,39,27,8,2025-12-31,12,31,1.4444444444444444,Low,10
ST09,SKU04338,119,54,11,2025-11-15,65,108,2.2037037037037037,Low,10
ST07,SKU01468,60,64,13,2025-12-21,-4,47,0.9375,Medium,50
ST04,SKU00736,25,26,12,2025-11-19,-1,13,0.9615384615384616,Medium,50
ST29,SKU01077,11,65,24,2025-11-12,-54,-13,0.16923076923076924,High,75
ST06,SKU01702,53,75,34,2025-11-13,-22,19,0.7066666666666667,Medium,50
ST06,SKU01937,31,25,11,2025-12-01,6,20,1.24,Low,10
ST09,SKU03265,38,64,23,2025-12-17,-26,15,0.59375,Medium,50
ST21,SKU03678,70,26,11,2025-11-18,44,59,2.6923076923076925,Low,10
ST28,SKU04794,200,100,47,2025-12-20,100,153,2.0,Low,10
ST28,SKU04481,103,86,40,2025-11-03,17,63,1.197674418604651,Low,10
ST14,SKU03888,133,76,16,2025-11-30,57,117,1.75,Low,10
ST01,SKU04403,161,63,25,2025-12-26,98,136,2.5555555555555554,Low,10
ST15,SKU04750,48,48,24,2025-12-24,0,24,1.0,Low,10
ST08,SKU04307,82,87,36,2025-11-11,-5,46,0.9425287356321839,Medium,50
ST21,SKU01666,90,62,27,2025-11-09,28,63,1.4516129032258065,Low,10
ST10,SKU03876,234,98,23,2025-11-10,136,211,2.3877551020408165,Low,10
ST25,SKU01332,101,42,19,2025-11-21,59,82,2.4047619047619047,Low,10
ST01,SKU00365,67,51,14,2025-11-24,16,53,1.3137254901960784,Low,10
ST27,SKU02911,9,42,13,2025-11-26,-33,-4,0.21428571428571427,High,75
ST05,SKU00937,80,36,14,2025-12-13,44,66,2.2222222222222223,Low,10
ST25,SKU04302,69,30,8,2025-12-22,39,61,2.3,Low,10
ST27,SKU00694,0,28,10,2025-12-12,-28,-10,0.0,Critical,100
ST25,SKU04542,121,76,37,2025-12-17,45,84,1.5921052631578947,Low,10
ST24,SKU04872,41,55,20,2025-11-12,-14,21,0.7454545454545455,Medium,50
ST12,SKU02363,9,56,18,2025-11-05,-47,-9,0.16071428571428573,High,75
ST14,SKU03413,82,34,16,2025-11-22,48,66,2.411764705882353,Low,10
ST29,SKU03854,193,85,35,2025-11-22,108,158,2.2705882352941176,Low,10
ST27,SKU02079,1,25,10,2025-12-14,-24,-9,0.04,High,75
ST03,SKU01296,12,30,8,2025-12-02,-18,4,0.4,Medium,50
ST20,SKU00053,60,27,9,2025-12-06,33,51,2.2222222222222223,Low,10
ST08,SKU00500,100,79,20,2025-11-08,21,80,1.2658227848101267,Low,10
ST27,SKU02553,14,25,8,2025-12-16,-11,6,0.56,Medium,50
ST27,SKU04597,186,82,17,2025-11-07,104,169,2.268292682926829,Low,10
ST01,SKU04396,2,85,27,2025-11-04,-83,-25,0.023529411764705882,High,75
ST04,SKU03460,5,21,7,2025-11-03,-16,-2,0.23809523809523808,High,75
ST24,SKU01280,94,90,20,2025-11-17,4,74,1.0444444444444445,Low,10
ST12,SKU02005,66,47,13,2025-12-04,19,53,1.4042553191489362,Low,10
ST20,SKU00214,107,69,24,2025-12-31,38,83,1.5507246376811594,Low,10
ST29,SKU02038,94,41,9,2025-11-05,53,85,2.292682926829268,Low,10
ST25,SKU04767,141,52,21,2025-12-07,89,120,2.7115384615384617,Low,10
ST22,SKU00536,106,36,8,2025-12-31,70,98,2.9444444444444446,Low,10
ST24,SKU02782,163,62,26,2025-11-23,101,137,2.629032258064516,Low,10
ST07,SKU01230,60,58,12,2025-11-26,2,48,1.0344827586206897,Low,10
ST03,SKU01565,37,52,14,2025-12-02,-15,23,0.7115384615384616,Medium,50
ST30,SKU01276,56,71,21,2025-11-04,-15,35,0.7887323943661971,Medium,50
ST03,SKU03496,98,52,12,2025-12-14,46,86,1.8846153846153846,Low,10
ST25,SKU04416,47,89,22,2025-11-11,-42,25,0.5280898876404494,Medium,50
ST28,SKU00349,49,25,8,2025-11-23,24,41,1.96,Low,10
ST28,SKU02433,46,79,26,2025-11-16,-33,20,0.5822784810126582,Medium,50
ST18,SKU03054,130,56,20,2025-12-17,74,110,2.3214285714285716,Low,10
ST22,SKU04966,112,55,26,2025-12-26,57,86,2.036363636363636,Low,10
ST14,SKU03686,15,35,13,2025-12-25,-20,2,0.42857142857142855,Medium,50
ST28,SKU02921,30,57,23,2025-12-07,-27,7,0.5263157894736842,Medium,50
ST05,SKU02126,69,52,22,2025-11-26,17,47,1.3269230769230769,Low,10
ST23,SKU03874,92,78,30,2025-11-21,14,62,1.1794871794871795,Low,10
ST11,SKU02307,156,96,43,2025-12-26,60,113,1.625,Low,10
ST13,SKU00117,132,76,31,2025-12-13,56,101,1.736842105263158,Low,10
ST29,SKU02425,77,74,35,2025-12-25,3,42,1.0405405405405406,Low,10
ST30,SKU02606,31,30,13,2025-11-15,1,18,1.0333333333333334,Low,10
ST18,SKU03853,120,42,8,2025-12-20,78,112,2.857142857142857,Low,10
ST28,SKU01599,47,43,11,2025-12-17,4,36,1.0930232558139534,Low,10
ST02,SKU04462,202,78,35,2025-12-11,124,167,2.58974358974359,Low,10
ST14,SKU01859,141,76,35,2025-11-28,65,106,1.855263157894737,Low,10
ST10,SKU03075,132,79,27,2025-12-16,53,105,1.6708860759493671,Low,10
ST05,SKU04521,56,35,9,2025-11-19,21,47,1.6,Low,10
ST13,SKU03250,48,92,23,2025-11-04,-44,25,0.5217391304347826,Medium,50
ST05,SKU04495,82,50,24,2025-12-10,32,58,1.64,Low,10
ST01,SKU00530,107,41,16,2025-12-03,66,91,2.6097560975609757,Low,10
ST30,SKU02608,132,72,32,2025-12-20,60,100,1.8333333333333333,Low,10
ST29,SKU04585,52,28,12,2025-11-06,24,40,1.8571428571428572,Low,10
ST14,SKU01947,18,45,10,2025-11-03,-27,8,0.4,Medium,50
ST25,SKU01797,154,67,16,2025-12-26,87,138,2.298507462686567,Low,10
ST16,SKU01869,5,33,15,2025-12-25,-28,-10,0.15151515151515152,High,75
ST29,SKU02741,165,71,27,2025-12-24,94,138,2.323943661971831,Low,10
ST01,SKU02442,16,47,11,2025-12-12,-31,5,0.3404255319148936,Medium,50
ST21,SKU03343,136,68,26,2025-12-02,68,110,2.0,Low,10
ST14,SKU03109,56,84,21,2025-11-26,-28,35,0.6666666666666666,Medium,50
ST25,SKU04626,83,32,16,2025-11-22,51,67,2.59375,Low,10
ST19,SKU02866,45,47,19,2025-12-21,-2,26,0.9574468085106383,Medium,50
ST14,SKU03557,72,27,8,2025-12-18,45,64,2.6666666666666665,Low,10
ST25,SKU01258,8,58,17,2025-12-26,-50,-9,0.13793103448275862,High,75
ST21,SKU00971,51,68,32,2025-11-18,-17,19,0.75,Medium,50
ST11,SKU03401,16,41,17,2025-12-16,-25,-1,0.3902439024390244,High,75
ST07,SKU04893,162,67,25,2025-12-05,95,137,2.417910447761194,Low,10
ST16,SKU04986,33,64,21,2025-12-21,-31,12,0.515625,Medium,50
ST27,SKU02198,12,63,23,2025-12-12,-51,-11,0.19047619047619047,High,75
ST22,SKU02884,35,37,18,2025-12-28,-2,17,0.9459459459459459,Medium,50
ST03,SKU00260,46,50,23,2025-12-17,-4,23,0.92,Medium,50
ST02,SKU02092,191,82,21,2025-11-11,109,170,2.3292682926829267,Low,10
ST15,SKU02154,18,98,33,2025-11-23,-80,-15,0.1836734693877551,High,75
ST08,SKU04483,209,84,29,2025-12-10,125,180,2.488095238095238,Low,10
ST10,SKU04419,15,36,15,2025-12-04,-21,0,0.4166666666666667,Medium,50
ST07,SKU01562,60,67,14,2025-12-16,-7,46,0.8955223880597015,Medium,50
ST13,SKU04861,67,30,9,2025-12-27,37,58,2.2333333333333334,Low,10
ST13,SKU04568,95,44,13,2025-12-20,51,82,2.159090909090909,Low,10
ST03,SKU04923,75,30,7,2025-11-20,45,68,2.5,Low,10
ST22,SKU01492,59,66,25,2025-11-25,-7,34,0.8939393939393939,Medium,50
ST21,SKU02115,188,67,21,2025-12-13,121,167,2.8059701492537314,Low,10
ST28,SKU04290,85,58,29,2025-12-27,27,56,1.4655172413793103,Low,10
ST29,SKU02626,24,89,31,2025-12-11,-65,-7,0.2696629213483146,High,75
ST05,SKU04749,24,56,19,2025-11-20,-32,5,0.42857142857142855,Medium,50
ST23,SKU03536,21,50,20,2025-11-16,-29,1,0.42,Medium,50
ST02,SKU03083,126,88,41,2025-11-28,38,85,1.4318181818181819,Low,10
ST03,SKU01067,129,90,33,2025-11-03,39,96,1.4333333333333333,Low,10
ST01,SKU03628,107,64,21,2025-12-27,43,86,1.671875,Low,10
ST21,SKU01301,55,84,37,2025-12-08,-29,18,0.6547619047619048,Medium,50
ST30,SKU04855,79,71,23,2025-12-11,8,56,1.1126760563380282,Low,10
ST03,SKU03953,27,27,9,2025-11-11,0,18,1.0,Low,10
ST15,SKU01671,55,32,10,2025-11-05,23,45,1.71875,Low,10
ST26,SKU02483,102,52,22,2025-12-19,50,80,1.9615384615384615,Low,10
ST14,SKU03699,30,89,20,2025-12-22,-59,10,0.33707865168539325,Medium,50
ST01,SKU02502,159,68,15,2025-12-14,91,144,2.338235294117647,Low,10
ST30,SKU02105,23,22,6,2025-11-03,1,17,1.0454545454545454,Low,10
ST05,SKU04732,85,93,19,2025-11-27,-8,66,0.9139784946236559,Medium,50
ST14,SKU03101,101,74,19,2025-12-08,27,82,1.364864864864865,Low,10
ST02,SKU03812,8,55,17,2025-12-24,-47,-9,0.14545454545454545,High,75
ST05,SKU03233,34,69,16,2025-12-10,-35,18,0.4927536231884058,Medium,50
ST19,SKU03267,151,83,37,2025-11-07,68,114,1.819277108433735,Low,10
ST16,SKU01359,128,49,24,2025-11-12,79,104,2.6122448979591835,Low,10
ST11,SKU01516,111,94,24,2025-11-28,17,87,1.1808510638297873,Low,10
ST05,SKU04571,43,67,27,2025-12-10,-24,16,0.6417910447761194,Medium,50
ST27,SKU01734,194,77,33,2025-11-07,117,161,2.5194805194805197,Low,10
ST23,SKU04235,84,99,36,2025-11-23,-15,48,0.8484848484848485,Medium,50
ST22,SKU00613,30,69,30,2025-11-24,-39,0,0.43478260869565216,Medium,50
ST18,SKU00652,180,83,29,2025-12-15,97,151,2.1686746987951806,Low,10
ST02,SKU03219,11,24,9,2025-11-27,-13,2,0.4583333333333333,Medium,50
ST16,SKU04304,38,24,6,2025-11-20,14,32,1.5833333333333333,Low,10
ST09,SKU01015,16,60,23,2025-11-25,-44,-7,0.26666666666666666,High,75
ST29,SKU02720,22,40,10,2025-12-07,-18,12,0.55,Medium,50
ST14,SKU02513,81,44,14,2025-11-20,37,67,1.8409090909090908,Low,10
ST28,SKU01374,23,41,8,2025-11-24,-18,15,0.5609756097560976,Medium,50
ST04,SKU02442,8,27,9,2025-12-25,-19,-1,0.2962962962962963,High,75
ST11,SKU01865,16,25,9,2025-12-31,-9,7,0.64,Medium,50
ST20,SKU03322,116,39,15,2025-12-15,77,101,2.9743589743589745,Low,10
ST25,SKU01772,148,73,33,2025-12-25,75,115,2.0273972602739727,Low,10
ST04,SKU04917,8,72,27,2025-12-16,-64,-19,0.1111111111111111,High,75
ST08,SKU02044,175,74,27,2025-12-04,101,148,2.364864864864865,Low,10
ST01,SKU04174,46,21,7,2025-12-11,25,39,2.1904761904761907,Low,10
ST13,SKU03452,68,34,11,2025-11-29,34,57,2.0,Low,10
ST05,SKU00780,42,34,16,2025-12-16,8,26,1.2352941176470589,Low,10
ST20,SKU04369,175,83,20,2025-11-23,92,155,2.108433734939759,Low,10
ST20,SKU02989,96,71,22,2025-12-14,25,74,1.352112676056338,Low,10
ST18,SKU01444,31,46,16,2025-11-02,-15,15,0.6739130434782609,Medium,50
ST25,SKU03894,143,56,22,2025-11-14,87,121,2.5535714285714284,Low,10
ST26,SKU03146,104,54,19,2025-12-21,50,85,1.9259259259259258,Low,10
ST26,SKU03939,15,58,24,2025-12-19,-43,-9,0.25862068965517243,High,75
ST24,SKU01341,144,74,37,2025-11-29,70,107,1.945945945945946,Low,10
ST04,SKU00898,10,35,16,2025-11-10,-25,-6,0.2857142857142857,High,75
ST23,SKU01962,191,87,40,2025-12-16,104,151,2.1954022988505746,Low,10
ST07,SKU02290,47,21,5,2025-11-26,26,42,2.238095238095238,Low,10
ST24,SKU00218,114,62,19,2025-12-29,52,95,1.8387096774193548,Low,10
ST23,SKU00314,25,60,26,2025-12-07,-35,-1,0.4166666666666667,High,75
ST27,SKU03082,210,83,32,2025-11-18,127,178,2.5301204819277108,Low,10
ST06,SKU03677,57,58,15,2025-11-30,-1,42,0.9827586206896551,Medium,50
ST26,SKU01519,1,39,8,2025-12-23,-38,-7,0.02564102564102564,High,75
ST15,SKU00215,250,93,29,2025-12-24,157,221,2.6881720430107525,Low,10
ST10,SKU03357,46,27,10,2025-11-10,19,36,1.7037037037037037,Low,10
ST16,SKU01251,47,23,5,2025-12-12,24,42,2.0434782608695654,Low,10
ST20,SKU00398,179,92,37,2025-12-05,87,142,1.9456521739130435,Low,10
ST05,SKU04810,84,35,12,2025-11-12,49,72,2.4,Low,10
